Month,Year,Location,Latitude,Longitude,State,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
1,2016,Watsonia,-37.708,145.083,VIC,15.2,28.3,1.21,39.7,73,47.3,1014.7,1012.2,19.2,26.2
2,2016,Watsonia,-37.708,145.083,VIC,14.9,27.6,0.32,36.9,74.6,44.2,1015.9,1014.1,18.4,25.9
3,2016,Watsonia,-37.708,145.083,VIC,14.5,26.2,0.89,33.2,83.1,48.1,1018.5,1016.7,16.9,24.8
4,2016,Watsonia,-37.708,145.083,VIC,11.3,22.8,1.7,33.8,76.4,47.7,1022.4,1020,15.2,21.6
5,2016,Watsonia,-37.708,145.083,VIC,9.9,18.4,1.72,44.2,77.2,55.9,1015.2,1013.5,13,17.2
6,2016,Watsonia,-37.708,145.083,VIC,6.5,13.8,2.39,33.7,90.9,74.1,1017.2,1015.3,8.8,12.7
7,2016,Watsonia,-37.708,145.083,VIC,7.2,14.1,2.05,42.6,86.5,67.2,1018.1,1016.5,9.7,13
8,2016,Watsonia,-37.708,145.083,VIC,6.9,15.4,1.78,39.8,83.1,60.4,1020.7,1018.5,10,14
9,2016,Watsonia,-37.708,145.083,VIC,9,16.6,2.79,34.4,83.2,64.6,1015.1,1012.8,12,15.3
10,2016,Watsonia,-37.708,145.083,VIC,8.5,18.9,3.09,49.1,69.7,55,1014.3,1012.7,13,17.1
11,2016,Watsonia,-37.708,145.083,VIC,10.4,21.6,2.1,39.8,75.4,55.6,1013.6,1012.2,14.8,19.5
12,2016,Watsonia,-37.708,145.083,VIC,13.7,26.8,4.23,42.3,67.3,43.3,1011.7,1010.3,18,25
1,2017,Watsonia,-37.708,145.083,VIC,15.3,28.4,1.19,37.4,66.3,43,1012.8,1011.5,19.8,26.5
2,2017,Watsonia,-37.708,145.083,VIC,13.2,27,2.03,37.4,75.6,41.1,1015.7,1013.9,17.2,25.5
3,2017,Watsonia,-37.708,145.083,VIC,14.1,28,1.17,35,82.6,47.1,1016.3,1014.5,17.3,26
4,2017,Watsonia,-37.708,145.083,VIC,10.5,21.1,4.06,32.8,87.5,55.5,1022.4,1020.2,14,20.1
5,2017,Watsonia,-37.708,145.083,VIC,7.1,17,0.79,29.9,92.1,65.3,1023,1020.9,9.9,15.6
6,2017,Watsonia,-37.708,145.083,VIC,4.4,14.7,0.65,24,97.8,67.8,1028.8,1026.5,6.7,13.7
1,2009,Williamtown,-37.861,144.885,VIC,17.6,30.2,0.69,44.6,67.2,51.3,1014.9,1012.4,23.4,28.2
2,2009,Williamtown,-37.861,144.885,VIC,18.3,28.4,8.21,43.2,78.2,60.6,1013.5,1011.5,22.3,26.6
3,2009,Williamtown,-37.861,144.885,WA,15.4,27.2,1.76,38.6,78.9,56.6,1017.3,1015.2,20.9,25.9
4,2009,Williamtown,-37.861,144.885,VIC,14,23.3,6.74,40.1,75.1,61.9,1018.1,1015.8,19,21.8
5,2009,Williamtown,-37.861,144.885,VIC,10.8,20.6,5.11,35.6,81.3,60,1022.9,1020.4,14.9,19.1
6,2009,Williamtown,-37.861,144.885,VIC,7.7,18.1,3.46,38,78.5,55.3,1017.1,1014.1,12.2,17
7,2009,Williamtown,-37.861,144.885,VIC,6.5,17.5,1.73,42.7,77.3,51.7,1018,1015.6,11.2,16.6
8,2009,Williamtown,-37.861,144.885,VIC,7,21.8,0.04,41.5,59.9,37.1,1017.4,1013.6,14,20.8
9,2009,Williamtown,-37.861,144.885,VIC,9.9,23.8,0.75,49.2,55.2,38.9,1015.4,1012.1,17.3,22.1
10,2009,Williamtown,-37.861,144.885,VIC,11,22.8,3.3,44.7,68.6,53.7,1018.7,1016.1,17.4,21.2
11,2009,Williamtown,-37.861,144.885,VIC,16,28.5,3.1,45.2,71.7,52.1,1016.2,1013.4,22.1,26.9
12,2009,Williamtown,-37.861,144.885,VIC,17.2,27.3,1.91,43.7,72.3,61.2,1016,1013.9,22.4,25.3
1,2010,Williamtown,-37.861,144.885,VIC,19.1,30.1,1.47,40.6,74.2,60.4,1013.2,1011,24,27.9
2,2010,Williamtown,-37.861,144.885,VIC,18.8,29.6,1.21,41.2,73.8,57.9,1016.5,1014.8,23.9,27.8
3,2010,Williamtown,-37.861,144.885,VIC,16.7,27.8,4.46,39.2,80.5,58.1,1019.2,1017.1,21,26.2
4,2010,Williamtown,-37.861,144.885,VIC,12.6,24.8,0.87,35.6,74.9,54.4,1020.3,1017.5,18.8,23.4
5,2010,Williamtown,-37.861,144.885,VIC,9.3,20.2,3.79,36.5,79.7,62.9,1018.2,1015.5,14,18.9
6,2010,Williamtown,-37.861,144.885,VIC,7.5,17.8,4.41,38.3,81.6,58.3,1023.2,1020.8,11.6,16.8
7,2010,Williamtown,-37.861,144.885,VIC,8.4,17.2,4.71,34.6,86.9,70.9,1023.6,1021.1,11.9,15.7
8,2010,Williamtown,-37.861,144.885,VIC,7,17.8,1.99,49.2,66.8,48.7,1018.1,1015,12.3,16.7
9,2010,Williamtown,-37.861,144.885,VIC,9.7,21.9,0.79,43.1,62.8,47.9,1019.2,1015.9,16.5,20.4
10,2010,Williamtown,-37.861,144.885,VIC,12,23.5,2.47,43.3,70.7,55,1020.1,1017.9,18,21.8
11,2010,Williamtown,-37.861,144.885,VIC,15.6,26,3.82,41.5,70.5,56.8,1018.8,1016.6,21.1,24.1
12,2010,Williamtown,-37.861,144.885,VIC,17.4,27.6,2.01,46.3,67.4,54,1012.2,1010,22.5,26.2
1,2011,Williamtown,-37.861,144.885,VIC,19.4,29.7,0.95,43.5,72.2,54.7,1012.9,1011.2,23.9,27.9
2,2011,Williamtown,-37.861,144.885,VIC,19.1,30.7,1.7,42.2,72.9,54.2,1016.8,1014.6,23.8,28.4
3,2011,Williamtown,-37.861,144.885,VIC,17.8,27.8,2.01,41.3,78.4,57.9,1016.1,1014.3,21.2,25.9
5,2011,Williamtown,-37.861,144.885,VIC,9.1,19.5,5.26,41.5,69.8,59.5,1019.4,1017.4,13.9,17.6
6,2011,Williamtown,-37.861,144.885,VIC,8.8,18.8,9.39,54,69.7,51.3,1021.5,1019,13.4,17.5
7,2011,Williamtown,-37.861,144.885,VIC,6.5,17.8,7.98,45.3,68,42.8,1021.3,1018.3,10.9,17.3
8,2011,Williamtown,-37.861,144.885,VIC,7.8,20.4,2.99,32.1,77.7,52.9,1025.6,1022.8,13.6,19.2
9,2011,Williamtown,-37.861,144.885,VIC,9.5,23.8,4.7,42.6,55.4,39.4,1020,1016.2,18,22.2
10,2011,Williamtown,-37.861,144.885,VIC,11.7,23.5,3.51,37.8,68,53.2,1020,1018.1,18.1,21.5
11,2011,Williamtown,-37.861,144.885,VIC,16.8,28.1,4.66,45.6,69.9,56.4,1015.7,1013.2,22.3,26.4
12,2011,Williamtown,-37.861,144.885,VIC,15.8,24,4.25,39.9,69.8,63.8,1013.4,1012,20.6,22.4
1,2012,Williamtown,-37.861,144.885,VIC,18.4,29.4,2.59,43.3,69.7,56.4,1014,1012,23.7,27.2
2,2012,Williamtown,-37.861,144.885,VIC,17.7,26.4,8.43,39.7,85.4,63.7,1013.6,1012.5,21.3,25
3,2012,Williamtown,-37.861,144.885,VIC,15.7,26,5.36,38.9,79,56.2,1017.9,1015.8,19.9,24.9
4,2012,Williamtown,-37.861,144.885,VIC,12.8,22.6,9.6,36.6,73.8,65.6,1020.1,1018.1,17.9,21
5,2012,Williamtown,-37.861,144.885,VIC,7.7,22,0.14,32.8,65.6,41.2,1022.1,1019,13.9,21
6,2012,Williamtown,-37.861,144.885,VIC,7.8,17.8,4.27,43.6,77,59.2,1020,1017.5,12,16.2
7,2012,Williamtown,-37.861,144.885,VIC,7,18,4.39,38.4,75,49.3,1023.4,1020.7,11.2,16.7
8,2012,Williamtown,-37.861,144.885,VIC,6.3,19.7,1.79,46.8,57.4,36.5,1019.1,1015.5,12.7,18.7
9,2012,Williamtown,-37.861,144.885,VIC,8,23.3,0.59,45.2,54,41,1018.3,1014.9,17.1,21.5
10,2012,Williamtown,-37.861,144.885,VIC,9.6,23.9,0.7,40.8,57.4,41,1020.6,1017.8,17.7,22.1
11,2012,Williamtown,-37.861,144.885,VIC,14.7,26.6,1.53,43.7,66.8,54.9,1017,1014.5,21.1,24.2
1,2013,Williamtown,-37.861,144.885,VIC,18.5,29.3,11.78,48.9,69.1,55.9,1013,1011.6,24,27.2
3,2013,Williamtown,-37.861,144.885,VIC,16.2,26.6,9.3,38.7,76.4,52.4,1019,1017.3,21,25.6
4,2013,Williamtown,-37.861,144.885,VIC,11.3,24.3,5.04,32.7,72,50.1,1019.7,1017.1,17.5,23.3
5,2013,Williamtown,-37.861,144.885,VIC,8.9,20,1.47,32.4,75.4,51.7,1022.6,1019.3,13.7,19.2
6,2013,Williamtown,-37.861,144.885,VIC,7.7,18.1,5.18,35.8,86.2,69.1,1020.5,1018.1,12.1,16.5
7,2013,Williamtown,-37.861,144.885,VIC,6.7,18.8,4.14,33.2,79.9,54.7,1024.9,1022.2,11.8,17.8
8,2013,Williamtown,-37.861,144.885,VIC,6.4,22,0.13,48.7,50.2,31.3,1017.4,1014,14.5,20.6
9,2013,Williamtown,-37.861,144.885,VIC,9.8,26.9,1.13,42.4,52.9,35.3,1021,1017.1,19.6,25.2
10,2013,Williamtown,-37.861,144.885,VIC,11.1,27.3,1.54,51.4,54.1,38.3,1016.5,1013.3,19.5,25
11,2013,Williamtown,-37.861,144.885,VIC,13.8,24.6,15.38,47.4,67.5,50.6,1015.9,1014.1,19.3,22.8
12,2013,Williamtown,-37.861,144.885,VIC,16.2,28.2,0.5,43.5,65.6,50.1,1015.3,1012.8,22.7,26.8
1,2014,Williamtown,-37.861,144.885,VIC,17.5,29.2,0.34,44.4,62.3,49.1,1016.1,1013.7,23.6,27.6
2,2014,Williamtown,-37.861,144.885,VIC,18.3,28.2,3.85,40.1,67.4,58.7,1015.1,1013.3,23.1,25.9
3,2014,Williamtown,-37.861,144.885,VIC,15.9,27.1,5.24,37.4,77.9,55.6,1019.6,1017.6,21,25.7
4,2014,Williamtown,-37.861,144.885,VIC,13,23.8,5.32,34.6,76.3,57.4,1019.6,1017,18.4,22.4
5,2014,Williamtown,-37.861,144.885,VIC,10.5,22.8,3.2,32.2,77.9,50.7,1025.1,1022.3,15.5,21.6
6,2014,Williamtown,-37.861,144.885,VIC,9.1,18.7,5.4,48.9,73.9,51.8,1021,1019,12.9,17.5
7,2014,Williamtown,-37.861,144.885,VIC,6.1,18.5,1.69,43.4,70.5,44.5,1021.9,1018.4,11.3,17.7
8,2014,Williamtown,-37.861,144.885,VIC,8.3,19,10.97,41.7,79.5,63.2,1023.2,1020.8,13.3,16.9
9,2014,Williamtown,-37.861,144.885,VIC,9.1,23.6,3.45,42.1,66.4,41.2,1019.1,1015,16.9,22.5
10,2014,Williamtown,-37.861,144.885,VIC,12.5,26.9,1.32,44.1,62.7,43.8,1018.3,1015.4,19.7,24.5
11,2014,Williamtown,-37.861,144.885,VIC,14.9,26.1,2.61,45.5,66.2,55,1018.3,1015.9,21.2,24.2
12,2014,Williamtown,-37.861,144.885,VIC,17.6,28.6,4.12,45.5,71.5,59.6,1012.2,1010,23,26.1
1,2015,Williamtown,-37.861,144.885,VIC,19,28.9,4.3,42.5,71.5,55.5,1012.6,1010.7,23.6,27
2,2015,Williamtown,-37.861,144.885,VIC,17.9,28.1,3.02,39.8,74.5,59.5,1017.3,1015.8,23.3,26.6
3,2015,Williamtown,-37.861,144.885,VIC,15.8,28,2.65,42.5,75.3,52.6,1016.1,1013.8,21,26.2
4,2015,Williamtown,-37.861,144.885,VIC,12.5,22.5,19.7,52.8,76.7,62.4,1019,1017.3,17.3,20.4
5,2015,Williamtown,-37.861,144.885,VIC,11,20.5,7.49,43.9,65.8,47.4,1019.8,1016.8,15.3,19.6
6,2015,Williamtown,-37.861,144.885,VIC,7.4,18.2,5.66,33.9,80.5,62,1025.5,1022.9,11.7,17.1
7,2015,Williamtown,-37.861,144.885,VIC,6.2,17.1,1.99,42.5,71.5,49.6,1024.6,1022.1,10.2,16.2
8,2015,Williamtown,-37.861,144.885,VIC,7.1,19.2,1.26,44.1,62.2,41.8,1019.8,1016.6,13,18.2
9,2015,Williamtown,-37.861,144.885,VIC,8.5,21.7,5.82,40.2,64.2,45.9,1022.3,1019.2,16.2,20.5
10,2015,Williamtown,-37.861,144.885,VIC,13,27.5,1.62,41.6,64.2,44.8,1025.1,1022.3,20.7,25.8
11,2015,Williamtown,-37.861,144.885,VIC,15.9,27.9,2.46,43,68,51.7,1015.7,1013.1,22,26.4
12,2015,Williamtown,-37.861,144.885,VIC,16.1,28.1,3.97,43.8,67,52.1,1017.6,1015.5,22.6,26.3
1,2016,Williamtown,-37.861,144.885,VIC,18.7,28.5,13.28,44.4,72.4,58.6,1014.6,1012.6,23.2,26.8
2,2016,Williamtown,-37.861,144.885,VIC,18.5,29.1,1.12,41.2,74.1,54,1014.8,1013.1,23.4,27.9
3,2016,Williamtown,-37.861,144.885,VIC,17.6,28.7,1.47,39.1,77,54.5,1019.6,1017.2,22,27.3
4,2016,Williamtown,-37.861,144.885,VIC,14.4,25.5,5.59,33.1,76.5,60.3,1023.3,1020.3,20.1,24
5,2016,Williamtown,-37.861,144.885,VIC,10.7,22.8,0.36,42.8,64.1,46.1,1018.2,1014.8,16.4,21.9
6,2016,Williamtown,-37.861,144.885,VIC,9.2,18.6,5.23,46.8,73,54.6,1018.5,1015.6,13,17.3
7,2016,Williamtown,-37.861,144.885,VIC,7.6,18.4,1.7,46.3,70.8,50.7,1020.2,1017.4,12.6,17.5
8,2016,Williamtown,-37.861,144.885,VIC,7.4,18.8,1.8,36.2,70,51.1,1022.4,1019.6,13,17.9
9,2016,Williamtown,-37.861,144.885,VIC,10.2,21.4,2,49.9,67.2,54.4,1016.3,1013.3,16.1,20
10,2016,Williamtown,-37.861,144.885,VIC,11.9,23.8,3.18,44.5,66.4,48.1,1016.3,1013.8,17.4,22
11,2016,Williamtown,-37.861,144.885,VIC,14.1,27.5,1.56,45,60.5,45.7,1014.1,1011.7,21.4,25.6
12,2016,Williamtown,-37.861,144.885,VIC,19.5,29.4,0.05,38,65,57.5,1011.1,1009.3,23.2,27.1
1,2017,Williamtown,-37.861,144.885,VIC,20.5,31.2,2.3,44.4,70.6,56.8,1012.5,1010.5,25.1,29
2,2017,Williamtown,-37.861,144.885,VIC,20.5,31.3,1.19,45.5,71,55,1015,1012.7,25,29.5
3,2017,Williamtown,-37.861,144.885,VIC,18.9,26.3,7.74,44.9,87.1,70.9,1015.3,1013.7,21.5,24.9
4,2017,Williamtown,-37.861,144.885,VIC,13.2,23.6,3.99,38.2,79.8,55.1,1022.1,1019.3,17.8,22.3
5,2017,Williamtown,-37.861,144.885,VIC,10.1,21.3,0.37,32.8,80.6,57.8,1022.7,1020.2,15.2,20.2
6,2017,Williamtown,-37.861,144.885,VIC,10.1,18.4,9.26,34.1,87.2,70.9,1025.7,1023.5,13.2,17.3
1,2009,Witchcliffe,-34.0168,115.0973,WA,14.4,26.1,0.2,41.8,69.9,50.7,1015.6,1014.1,19.3,24.7
2,2009,Witchcliffe,-34.0168,115.0973,WA,14.3,26.9,0.49,42.3,66,47.2,1014.8,1013.3,18.9,25.1
3,2009,Witchcliffe,-34.0168,115.0973,WA,11.7,24.8,1.57,36.6,75.9,50.4,1018.7,1017.4,16.4,23
4,2009,Witchcliffe,-34.0168,115.0973,WA,10.4,23.6,0.18,35,74.8,52.8,1021.8,1019.6,16.4,21.7
5,2009,Witchcliffe,-34.0168,115.0973,WA,6.7,21.6,2.79,34.7,80.2,47.8,1021.2,1019.2,13.3,20
6,2009,Witchcliffe,-34.0168,115.0973,WA,8.7,16.6,9.03,46.2,80.8,67.5,1013.3,1012,12.4,15
7,2009,Witchcliffe,-34.0168,115.0973,WA,7.8,16.3,7.12,43.2,80.4,63.4,1019.5,1018.1,11.5,14.8
8,2009,Witchcliffe,-34.0168,115.0973,WA,9.4,16.5,5.18,47.4,79.5,66.1,1015.3,1014,13,14.9
9,2009,Witchcliffe,-34.0168,115.0973,WA,8.7,15.9,5.93,49.2,70,65,1015.8,1014.6,12.8,13.8
10,2009,Witchcliffe,-34.0168,115.0973,WA,9.7,19.6,0.93,37.3,69.9,59.7,1021.2,1019.7,15.6,17.9
11,2009,Witchcliffe,-34.0168,115.0973,WA,10.7,22.7,1.26,40.5,61.9,55.8,1016.9,1015.5,18.2,20.6
12,2009,Witchcliffe,-34.0168,115.0973,WA,11.6,25,0.06,42.4,54.7,49,1018.4,1017,20,22.8
1,2010,Witchcliffe,-34.0168,115.0973,WA,13.1,26.8,0.04,44.8,58.1,49.9,1015.7,1014.1,20.9,24.2
2,2010,Witchcliffe,-34.0168,115.0973,WA,15.4,28.2,0.1,38.3,66.3,51.1,1016.1,1014.4,21.3,25.7
3,2010,Witchcliffe,-34.0168,115.0973,WA,13.3,26.4,0.34,38.3,65,48.9,1019.9,1017.9,20.5,24.5
4,2010,Witchcliffe,-34.0168,115.0973,WA,10.1,22,2.55,33.3,80.5,60.9,1017.2,1015.4,16.7,20.2
5,2010,Witchcliffe,-34.0168,115.0973,WA,8.8,19.2,5.23,33.3,83.4,63.4,1018.8,1016.8,13.9,17.7
6,2010,Witchcliffe,-34.0168,115.0973,WA,7.1,17.4,3.85,31.4,86.7,69.9,1024.9,1023.1,11.5,15.8
7,2010,Witchcliffe,-34.0168,115.0973,WA,7,16.5,7.33,39.8,87.8,68.2,1021.6,1020,11.4,14.6
8,2010,Witchcliffe,-34.0168,115.0973,WA,6.7,16.9,4.06,35.3,80.5,63.8,1021.6,1019.7,12.4,15.3
9,2010,Witchcliffe,-34.0168,115.0973,WA,7.2,18.7,1.78,35.8,69.1,58.9,1024.4,1022.2,14,17.1
10,2010,Witchcliffe,-34.0168,115.0973,WA,7.8,20.9,1.25,37.9,58.9,51.8,1020.7,1019.2,16.8,18.8
11,2010,Witchcliffe,-34.0168,115.0973,WA,11.2,25.1,1.09,40.6,56.5,49.1,1017.9,1016.1,20.2,22.6
12,2010,Witchcliffe,-34.0168,115.0973,WA,13.2,24,0.64,48.1,57.2,51.7,1013.9,1012.4,19.4,21.8
1,2011,Witchcliffe,-34.0168,115.0973,WA,14,28.4,0,41.6,52.4,46.8,1012.1,1010.2,22.3,26
2,2011,Witchcliffe,-34.0168,115.0973,WA,14.1,26.1,0,48,62,47,1012.5,1011.2,20.7,25.3
7,2011,Witchcliffe,-34.0168,115.0973,WA,8.3,17.3,10.74,44.9,87.1,66.6,1013.6,1012.4,12.9,16
8,2011,Witchcliffe,-34.0168,115.0973,WA,9.3,17.6,5.75,44.5,77.3,64.6,1018.5,1016.9,13.8,15.9
9,2011,Witchcliffe,-34.0168,115.0973,WA,8.5,17.8,4.74,43.1,73,61.6,1021,1019.5,13.8,16
10,2011,Witchcliffe,-34.0168,115.0973,WA,10.1,20.6,1.89,38.5,71.9,61.5,1017.7,1016.1,16,18.8
11,2011,Witchcliffe,-34.0168,115.0973,WA,11.2,23.1,1.54,43.6,58.2,53,1015.6,1014.2,18.9,21
12,2011,Witchcliffe,-34.0168,115.0973,WA,13.6,26.7,0.52,42.5,56.9,52.7,1013.6,1011.8,21.7,23.9
1,2012,Witchcliffe,-34.0168,115.0973,WA,15.7,29.7,0.19,42.6,51,44.3,1014.3,1012.4,23.4,27.1
2,2012,Witchcliffe,-34.0168,115.0973,WA,15.6,28.1,0.25,43.5,61.1,48.8,1015.8,1013.9,21.6,25.9
4,2012,Witchcliffe,-34.0168,115.0973,WA,13.9,21.1,5.6,38,1,1,1021.2,1021.3,18.1,19.4
10,2012,Witchcliffe,-34.0168,115.0973,WA,8.8,22,1.59,41.1,59.9,54,1018.6,1017.3,17.6,19.3
11,2012,Witchcliffe,-34.0168,115.0973,WA,10,22.5,2.06,40.5,59.4,54,1014.8,1013.4,18.5,20.1
1,2013,Witchcliffe,-34.0168,115.0973,WA,15.1,27.9,0.49,44.5,58.8,48.5,1015.9,1014.6,21.8,25
3,2013,Witchcliffe,-34.0168,115.0973,WA,13.3,24.9,1.48,38.1,69,53.5,1017.7,1015.8,18.9,22.8
4,2013,Witchcliffe,-34.0168,115.0973,WA,13.2,24.5,0.99,31.8,80.3,60.2,1018.2,1016.4,18.6,22.5
5,2013,Witchcliffe,-34.0168,115.0973,WA,8.8,19.2,8.18,36,90.1,65.5,1017.8,1015.9,13.5,17.7
6,2013,Witchcliffe,-34.0168,115.0973,WA,7.9,17.9,5.86,32.1,88.9,71.3,1022,1020.1,12.7,16.3
7,2013,Witchcliffe,-34.0168,115.0973,WA,7.7,16.5,8.81,40.7,86.3,68.6,1020.5,1018.5,11.8,14.9
8,2013,Witchcliffe,-34.0168,115.0973,WA,10.2,17.5,6.75,44.5,82.1,70.4,1017.2,1015.9,14.2,15.8
9,2013,Witchcliffe,-34.0168,115.0973,WA,10.4,17.7,8.86,48.4,71.3,65.6,1015.1,1014.1,14.8,15.7
10,2013,Witchcliffe,-34.0168,115.0973,WA,9.7,20.6,1.66,39.9,71,59.5,1019.2,1017.9,16,18.7
11,2013,Witchcliffe,-34.0168,115.0973,WA,11.6,25,1.11,43.9,61.6,49.5,1015.2,1013.4,19.1,22.6
12,2013,Witchcliffe,-34.0168,115.0973,WA,11.9,25.8,0.15,40.8,56.4,47.3,1016.2,1014.5,19.9,23.4
1,2014,Witchcliffe,-34.0168,115.0973,WA,13.2,27.9,0.12,41,52.6,45.7,1015,1013.3,22.1,25.4
2,2014,Witchcliffe,-34.0168,115.0973,WA,14.2,27.8,0.11,44.2,56,43.2,1016.9,1014.7,20.8,25.6
3,2014,Witchcliffe,-34.0168,115.0973,WA,14.1,25.4,1.08,40.9,64.6,52.6,1019.3,1017.5,19.8,23.3
4,2014,Witchcliffe,-34.0168,115.0973,WA,11.2,23,0.75,34.2,76.5,55.3,1018.4,1016.6,17.1,21.2
5,2014,Witchcliffe,-34.0168,115.0973,WA,12.1,19.4,5.35,40.6,82.3,70.4,1016.3,1015,15.9,17.6
6,2014,Witchcliffe,-34.0168,115.0973,WA,9.4,17.3,6.8,38.1,82.1,68.7,1022.1,1020.8,13.4,15.9
7,2014,Witchcliffe,-34.0168,115.0973,WA,9.4,16.4,8.14,46.2,85.5,69.1,1018.9,1017.8,12.5,15
8,2014,Witchcliffe,-34.0168,115.0973,WA,9.3,18.3,5.18,41.5,82,62.5,1022.5,1020.7,13.6,17.3
9,2014,Witchcliffe,-34.0168,115.0973,WA,9.3,18.2,2.93,38.7,75.7,62.1,1019.3,1018,14.6,17
10,2014,Witchcliffe,-34.0168,115.0973,WA,10.7,20.3,1.07,38.7,69.6,60.1,1018.6,1017,16.1,18.6
11,2014,Witchcliffe,-34.0168,115.0973,WA,11.4,21.3,1.65,37.5,63.2,59.5,1016.4,1015.1,17.8,19.4
12,2014,Witchcliffe,-34.0168,115.0973,WA,12.1,23.7,0.08,43,58,49.9,1017.4,1015.8,18.8,21.5
1,2015,Witchcliffe,-34.0168,115.0973,WA,14,27.5,0.01,44.5,57.9,46.7,1014.9,1013.2,21.1,25.4
2,2015,Witchcliffe,-34.0168,115.0973,WA,15.2,27.6,0.45,41.9,62.2,48.6,1016.8,1015,21.2,25.4
3,2015,Witchcliffe,-34.0168,115.0973,WA,13.3,24.8,1.35,40,68.6,53.9,1019.3,1017.3,19.1,22.9
4,2015,Witchcliffe,-34.0168,115.0973,WA,11,21.3,3.97,35.9,80.7,60.8,1022.2,1020.1,16.1,20.1
5,2015,Witchcliffe,-34.0168,115.0973,WA,8.8,18.4,4.3,33.4,88.6,63.1,1023.9,1022.1,13.3,17.2
6,2015,Witchcliffe,-34.0168,115.0973,WA,9.6,17.8,3.58,36.1,85.7,69.3,1021.3,1019.7,13.2,16.4
7,2015,Witchcliffe,-34.0168,115.0973,WA,8.2,17,4.71,37.8,84.2,69.8,1023.6,1021.7,12.4,15.6
8,2015,Witchcliffe,-34.0168,115.0973,WA,7.6,17,4.15,35.8,87.3,67.3,1022.1,1020.4,12.1,15.4
9,2015,Witchcliffe,-34.0168,115.0973,WA,7.6,18.3,2.94,37.2,73.1,60.5,1023.4,1021.9,14.1,16.7
10,2015,Witchcliffe,-34.0168,115.0973,WA,11,22.1,1.7,37.9,67.8,58.9,1020,1018.2,17.6,20.1
11,2015,Witchcliffe,-34.0168,115.0973,WA,12,24.5,0.36,41,60.4,53.7,1017.6,1016.1,19.3,21.7
12,2015,Witchcliffe,-34.0168,115.0973,WA,12.3,25,0.44,41.3,54.5,47.3,1016.2,1014.8,20.1,22.5
1,2016,Witchcliffe,-34.0168,115.0973,WA,15.9,28.7,0.33,42.8,59.5,48.8,1015.8,1013.9,22.1,25.8
2,2016,Witchcliffe,-34.0168,115.0973,WA,13.5,26.7,0.32,40.5,60.4,51,1018.1,1016.4,20.6,24.4
3,2016,Witchcliffe,-34.0168,115.0973,WA,13.9,25.7,0.55,37.9,71.9,54.5,1019.2,1017.1,19.4,23.8
4,2016,Witchcliffe,-34.0168,115.0973,WA,12.8,21.9,1.74,38,78.6,61.2,1020.4,1018.6,16.9,20.2
5,2016,Witchcliffe,-34.0168,115.0973,WA,10.5,18.7,6.44,41.3,82.9,61,1017,1015.9,14.7,17.4
6,2016,Witchcliffe,-34.0168,115.0973,WA,9.3,16.5,7.65,37.9,87,71.9,1018.9,1017.4,12.5,15
7,2016,Witchcliffe,-34.0168,115.0973,WA,7.8,15.7,7.81,45.2,82.1,74.1,1020.1,1018.3,11.6,13.7
8,2016,Witchcliffe,-34.0168,115.0973,WA,7.6,15.7,7.35,45,82.6,67.5,1017.6,1015.9,11.7,14.1
9,2016,Witchcliffe,-34.0168,115.0973,WA,7.6,15.7,4.36,44,71.5,64.6,1019.7,1017.9,12.4,14
10,2016,Witchcliffe,-34.0168,115.0973,WA,8.9,18.4,2.75,42.7,66.7,58.1,1018,1016.8,15,16.8
11,2016,Witchcliffe,-34.0168,115.0973,WA,9.9,23.2,0.57,37,56.3,51,1017.4,1015.9,18.8,20.8
12,2016,Witchcliffe,-34.0168,115.0973,WA,11.9,24.2,0.83,41,56.4,51.6,1014.6,1013.1,19.1,21.8
1,2017,Witchcliffe,-34.0168,115.0973,WA,12.9,26.3,0.15,41.8,56.9,45.3,1013.9,1012.1,20,24.2
2,2017,Witchcliffe,-34.0168,115.0973,WA,13.8,26.3,0.78,41.8,64.6,50.9,1016.8,1014.8,19.6,24
3,2017,Witchcliffe,-34.0168,115.0973,WA,13,23.6,2.9,43.4,71.5,56,1017,1015.1,17.8,21.7
4,2017,Witchcliffe,-34.0168,115.0973,WA,10.2,22.3,0.24,35.1,82.9,57.6,1023,1020.9,16.4,20.8
5,2017,Witchcliffe,-34.0168,115.0973,WA,9.7,19.4,3.72,36.9,86.3,66.6,1020.1,1018.4,14.1,17.8
6,2017,Witchcliffe,-34.0168,115.0973,WA,8.7,18.6,3.76,34,88.5,67.3,1024.2,1022.2,12.9,17.4
12,2008,Wollongong,-34.4278,150.8931,NSW,16.9,24,3.34,51.4,70.1,71.6,1009.9,1008.3,20.5,21.4
1,2009,Wollongong,-34.4278,150.8931,NSW,18.5,25.8,0.54,49.9,70.9,66.1,1015,1012.9,21.7,23.8
2,2009,Wollongong,-34.4278,150.8931,NSW,18.6,23.7,4.09,46.3,79.5,73.2,1015,1013.4,20.9,22.6
3,2009,Wollongong,-34.4278,150.8931,NSW,18.4,23.9,0.7,39.4,73.8,69.7,1017.8,1016.1,20.7,22.6
4,2009,Wollongong,-34.4278,150.8931,NSW,15.5,20.9,5.41,48.5,69.7,66.6,1019.3,1017.3,18.2,20
5,2009,Wollongong,-34.4278,150.8931,NSW,13.4,19.6,3.76,45.8,66,61.3,1023.7,1021.9,16.9,18.5
